"set","x","y","group",".sample","target1","target2"
32,-1.7242321988479,-1.6772599652251,1,1,5,18
32,0.866162306877649,-0.0131794648550019,2,1,5,18
32,0.0572348307038297,0.824476010861922,2,1,5,18
32,-1.49796183567635,-0.999516555696576,1,1,5,18
32,-0.00109351827467925,1.50868678043394,2,1,5,18
32,-1.34741916717041,-1.52134975019532,1,1,5,18
32,-1.28279163021928,-1.51286567249695,1,1,5,18
32,-1.1994500113008,-0.441571638720354,1,1,5,18
32,-0.212308242956911,1.39125351843347,2,1,5,18
32,-1.0575328314247,-1.72669634286537,1,1,5,18
32,-0.332184593816214,0.983272865199937,2,1,5,18
32,0.839300385778925,-0.404682204970913,2,1,5,18
32,-1.14839045832112,-1.04965493573757,1,1,5,18
32,-0.763472129792495,0.825339867496235,2,1,5,18
32,-1.47811576577145,-1.42265888588684,1,1,5,18
32,-0.626503079031838,-0.903423862516221,1,1,5,18
32,-0.544422203118357,-0.107598649570477,2,1,5,18
32,-0.462086099246739,-0.0538660724015103,2,1,5,18
32,0.795331514086517,-0.438866070008699,2,1,5,18
32,-0.313558771339481,-0.635733452734183,1,1,5,18
32,-0.254867665482256,0.0373810771357012,2,1,5,18
32,0.581296278431786,-0.469295392839969,2,1,5,18
32,-0.0943202015000455,0.371403930093101,2,1,5,18
32,-1.753047715178,-1.54479024753007,1,1,5,18
32,0.0480431334328024,0.3062443302085,2,1,5,18
32,0.691469871011261,0.0916226263821921,2,1,5,18
32,1.03521602367359,0.768825868480037,3,1,5,18
32,1.18699417081646,0.0596462463142476,2,1,5,18
32,0.665830429348129,-0.113876568766046,2,1,5,18
32,0.410781082440796,0.972225508365545,3,1,5,18
32,-1.39685574077741,-1.05618725502472,1,1,5,18
32,1.0449858109868,-0.492200646371649,2,1,5,18
32,0.635550536361881,0.487083873376984,2,1,5,18
32,0.724305328131385,1.149926244846,3,1,5,18
32,0.785534556803328,0.99780958598335,3,1,5,18
32,0.865806158607785,-0.472468835981769,2,1,5,18
32,0.946013307324492,0.341430681836518,2,1,5,18
32,0.836862868573564,0.256310256553398,2,1,5,18
32,1.09097096307591,0.0471287254891207,2,1,5,18
32,-1.4728415322967,-1.02463993205525,1,1,5,18
32,1.2477382504816,0.218642866549136,2,1,5,18
32,1.32438570787411,2.35144593700856,3,1,5,18
32,1.39623268287151,0.980866204277994,3,1,5,18
32,-0.657768837763211,1.56966609090395,2,1,5,18
32,1.54517803161222,1.54169330622072,3,1,5,18
32,-1.92072479796055,-1.10774694439058,1,2,5,18
32,-1.85453980376438,-1.77200619121295,1,2,5,18
32,0.192734257083615,-1.44240669151368,2,2,5,18
32,-0.748014153286306,-0.136547912026938,2,2,5,18
32,-1.5728948701444,-0.104211184797665,1,2,5,18
32,-1.50703252391971,-1.07258063408814,1,2,5,18
32,-1.43780426867885,-1.06826151409276,1,2,5,18
32,0.224628075588682,-1.20179657407297,2,2,5,18
32,0.0364241771394032,-1.19717776682693,2,2,5,18
32,-1.18943304274884,-0.613760004068892,2,2,5,18
32,-1.12797191233263,-1.4679274226031,1,2,5,18
32,0.133434352058464,-1.57847015427158,2,2,5,18
32,0.991989116619989,0.934947716317314,3,2,5,18
32,-0.891847184633611,-0.245471312095835,2,2,5,18
32,-0.797311939060398,-1.09837587843014,1,2,5,18
32,-0.719002372314433,-0.52759019766806,2,2,5,18
32,-0.645919227949969,-0.095695851685365,2,2,5,18
32,-2.17591001526037,-0.34400064639279,1,2,5,18
32,-0.486171366086965,-0.0607303222129229,2,2,5,18
32,-0.412642698763611,-1.0805076174902,2,2,5,18
32,-0.343920733554345,-0.713521835657628,2,2,5,18
32,-0.261185740911248,0.136768681195999,2,2,5,18
32,-0.159206422112412,0.884408169762742,2,2,5,18
32,-0.0945492891647004,-0.406277262765779,2,2,5,18
32,-0.00539132382161609,0.90197308307141,2,2,5,18
32,0.269604252604405,-1.28263589419404,2,2,5,18
32,0.465799032110027,0.818813435425648,3,2,5,18
32,0.219489779221735,0.282314008604231,2,2,5,18
32,1.12793258730151,1.28640011671413,3,2,5,18
