"set","x","y","group",".sample","target1","target2"
51,1.13326725211117,1.42146055848596,1,1,8,6
51,-1.66580737240415,-0.904730519102176,2,1,8,6
51,-1.5810486173157,-0.849790530599673,2,1,8,6
51,-1.50560874476079,-0.995315516213061,2,1,8,6
51,-1.43233911246076,-1.56008838500457,2,1,8,6
51,-0.176999407995401,-1.50135471873458,3,1,8,6
51,-0.695099726655608,0.373816505574471,2,1,8,6
51,-1.22709823212856,-0.180753241625934,2,1,8,6
51,-1.13593247185987,-1.67745185234686,2,1,8,6
51,-1.14709608989,0.294728424190011,2,1,8,6
51,-0.983988964634799,-0.12800637065708,2,1,8,6
51,-0.895971500746225,0.0945871451643214,2,1,8,6
51,-0.845786617155945,-0.63552956746737,2,1,8,6
51,-0.740694937095113,-0.0566179296213445,2,1,8,6
51,-0.68660595813146,1.13064213404068,1,1,8,6
51,-0.615123841086733,0.416897432769028,2,1,8,6
51,-0.520150585863593,-1.59337456122368,3,1,8,6
51,0.796726019797942,1.00747213615206,1,1,8,6
51,-0.382350704735661,0.0461381769301621,2,1,8,6
51,-0.309106651624282,-0.480199881309292,2,1,8,6
51,0.479021062957737,-0.67628232042308,3,1,8,6
51,-0.133402694548879,-0.552503832444912,2,1,8,6
51,-0.0614608372286262,0.00350227433011835,2,1,8,6
51,1.51520547685043,1.06724720680505,1,1,8,6
51,0.0842493669473838,-1.42719448385429,3,1,8,6
51,0.158612424750124,0.0859305057051007,1,1,8,6
51,0.240584141438885,0.286976742852739,1,1,8,6
51,0.322823010361076,0.152644045616037,1,1,8,6
51,1.35320506926748,1.63658988909624,1,1,8,6
51,0.474250375554023,0.806967655730768,1,1,8,6
51,0.5402752432598,0.253331681963341,1,1,8,6
51,-1.67490618680085,-0.149316135346686,2,1,8,6
51,0.706658388288157,0.93445861062865,1,1,8,6
51,-0.441798942109248,-0.710371356431176,2,1,8,6
51,0.841260176827033,-0.191389218617626,3,1,8,6
51,0.936478323685794,1.52688642553429,1,1,8,6
51,1.01381626029598,-0.66445370845895,3,1,8,6
51,-0.59560547806728,-1.30052407821976,3,1,8,6
51,1.1557297258579,-0.274853157960672,3,1,8,6
51,1.49445214966064,1.00829273030021,1,1,8,6
51,1.29706794771422,1.45331039343085,1,1,8,6
51,1.37322540536588,1.54652371228451,1,1,8,6
51,1.46791476715954,1.75797798416813,1,1,8,6
51,1.52205468104436,0.955734597776919,1,1,8,6
51,0.547106406103955,-1.75201560386687,3,1,8,6
51,-1.55453187271857,-1.33996235541125,1,2,8,6
51,-1.46791968462374,-0.911460202227216,1,2,8,6
51,-1.41219998496949,-1.39140302408837,1,2,8,6
51,-1.31999702463381,-1.53669589797636,1,2,8,6
51,-1.25677756014179,-0.837161455295005,1,2,8,6
51,-1.18742632479751,-0.921007685517961,1,2,8,6
51,-1.09224943107432,-0.697805856298522,1,2,8,6
51,-1.01855388804768,-1.1162892152938,2,2,8,6
51,-0.942178190816749,-0.743180341551511,1,2,8,6
51,-0.875975965816475,-0.96713322574553,2,2,8,6
51,0.376310387281328,-0.486593653852919,2,2,8,6
51,-0.734202964727798,-1.2744069129449,2,2,8,6
51,-0.661872563167749,-0.0259132479824409,2,2,8,6
51,0.14412659500172,-0.952998495710788,2,2,8,6
51,-0.495041789125965,-0.621768758919993,2,2,8,6
51,-0.430037549301512,0.216439868524388,2,2,8,6
51,-1.82569549459063,0.60101172921492,1,2,8,6
51,0.0501172079635358,-0.0901430723966986,2,2,8,6
51,-0.204572414833247,0.338511642926779,2,2,8,6
51,-0.143350990068314,-1.56073673500006,2,2,8,6
